,Name,Price,Date,Rate,Singleplayer,Action,Multiplayer,Adventure,Strategy,Simulation,Indie,RPG,Atmospheric,Story Rich,Open World,Casual,2D,Sandbox,Fantasy,Online Co-Op,Exploration,3D,Funny,Survival,Shooter,Realistic,Anime,Sci-fi,FPS
1311,RollerCoaster Tycoon® 2: Triple Thrill Pack,10.5,2002,0.88,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0
1312,Drakensang Online,0,2022,0.58,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1313,A Game of Thrones: The Board Game - Digital Edition,10.5,2020,0.53,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1314,Torchlight II,20,2012,0.83,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1315,Crimson Dawn,3.25,2022,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1316,Ember Knights,19.99,2022,0.97,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1317,Ex-Zodiac,5.25,2022,0.95,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1318,Mist Legacy,10,2022,0.68,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1319,Idling to Rule the Gods,0,2016,0.89,1,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0
1320,Who's Who?,5.25,2022,0.8,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
1321,MotoGP™22,5.75,2022,0.62,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1322,Cats Organized Neatly,6.9,2020,0.97,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1323,Cooking Simulator VR,22,2021,0.81,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0
1324,Armello,54.94,2015,0.76,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1325,Idol Manager,18.5,2021,0.79,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1326,Beasts of Bermuda,18.5,2018,0.7,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1327,Home Sweet Home,17,2017,0.93,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1328,Stolen Realm,18.5,2021,0.9,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1329,NARUTO SHIPPUDEN: Ultimate Ninja STORM 3 Full Burst HD,172.2,2013,0.87,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1330,Shinobi Warfare,0,2022,0.81,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1331,SUPERHOT VR,25,2017,0.55,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1332,My Brother Rabbit,58,2018,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1333,Uncrashed : FPV Drone Simulator,14.9,2021,0.9,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
1334,At Dead Of Night,14.5,2020,0.91,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1335,Zombie Army 4: Dead War,314.75,2021,0.96,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1336,Lost In Fantaland,14,2022,0.87,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1337,Command & Conquer: Red Alert 3 - Uprising,24.9,2009,0.92,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1338,MADNESS: Project Nexus,10,2021,0.97,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1339,Hotline Miami,10.5,2012,0.97,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1340,JUNKPUNK,42,2021,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
1341,Made in Abyss: Binary Star Falling into Darkness,49,2022,0.82,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0
1342,Star Conflict,69,2013,0.53,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1343,Plants vs. Zombies: Battle for Neighborville™,14.9,2019,0.75,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0
1344,HighFleet,26,2021,0.84,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1345,Darius Cozmic Collection Arcade,38,2021,0.94,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1346,THE LEGEND OF HEROES: HAJIMARI NO KISEKI,277.1,2021,0.83,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1347,Rento Fortune: Online Dice Board Game (大富翁),15.84,2017,0.4,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
1348,OneShot,29,2022,0.97,1,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
1349,Alice: Madness Returns,24.9,2011,0.84,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1350,Zero Hour,5.25,2020,0.77,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1
1351,Syberia: The World Before,49,2022,0.92,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1352,Ostranauts,10,2020,0.7,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0
1353,Blood Bowl 2,137.9,2015,0.71,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1354,Exanima,14.99,2015,0.79,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355,Necrosmith,1.1,2022,0.86,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1356,Lake,18.5,2021,0.87,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1357,shapez,8.5,2020,0.95,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1358,Beyond The Wire,5.25,2022,0.58,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
1359,F1® 2020,24.5,2020,0.94,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1360,The Legend of Heroes: Trails of Cold Steel,58,2017,0.96,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1361,Starpoint Gemini Warlords,7.5,2017,0.58,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1362,The Legend of Heroes: Trails of Cold Steel IV,138.86,2021,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1363,Resident Evil,50,2015,0.94,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1364,COMPOUND,20,2022,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1365,Far Cry® Primal,9.3,2016,0.89,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1
1366,The Fishing Club 3D: Multiplayer Sport Angling,0,2017,0.74,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1367,Deck of Ashes,5.25,2020,0.73,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1368,Beyond: Two Souls,21,2020,0.87,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1369,Mass Effect™: Andromeda Deluxe Edition,31.4,2017,0.76,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1370,Trainz Railroad Simulator 2022,59,2022,0.63,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1371,Trip In Another World,0,2022,0.72,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
1372,Rail Route,18.5,2021,0.93,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1373,The Tenants,22,2021,0.9,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1374,SpyParty,22,2018,0.81,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1375,RAGE 2,81.3,2019,0.78,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1
1376,Ancestors: The Humankind Odyssey,11.9,2020,0.73,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1377,Rebel Inc: Escalation,3.25,2021,0.76,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1378,Infinite Lagrange,0,2021,0.35,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1379,WitchSpring3 Re:Fine - The Story of Eirudy -,27,2021,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1380,LoveBeat,47.75,2016,0.8,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1381,Dungeon Defenders,13,2011,0.9,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0
1382,Occult,5.25,2022,0.53,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1383,CHRONO TRIGGER®,19.9,2018,0.89,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0
1384,FINAL FANTASY VII,14.99,2013,0.9,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1385,Teamfight Manager,33.75,2021,0.88,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1386,Mirror 2: Project X,2.15,2022,0.02,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
1387,My Time At Portia,22.25,2019,0.88,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0
1388,Call of Duty® 2,1032.9,2005,0.95,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
1389,Bloons TD Battles 2,0,2021,0.86,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
1390,League of Angels-Heaven's Fury,0,2020,0.81,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1391,Prey,26.99,2017,0.91,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1392,Dragon Age II: Ultimate Edition,29.9,2011,0.88,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1393,Taiji,22,2022,0.94,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1394,Colony Survival,18.5,2017,0.88,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1395,Strategic Command: American Civil War,141,2022,0.82,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1396,Craft The World,42.1,2014,0.83,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0
1397,Onmyoji,0,2018,0.83,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1398,Unravel Two,24.9,2018,0.78,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1399,CARRION,20,2020,0.97,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1400,Kingdom Under Fire: The Crusaders,39.8,2020,0.91,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1401,Tennis Manager 2022,26.99,2022,0.8,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1402,Batman: Arkham Asylum Game of the Year Edition,64.9,2010,0.96,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1403,PULSAR: Lost Colony,22,2021,0.95,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1404,Just Go,10,2022,0.9,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1405,Super Mecha Champions,0,2021,0.55,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1406,Tunche,6.5,2021,0.79,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1407,Baldur's Gate: Dark Alliance II,26,2022,0.64,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1408,DISGAEA RPG,0,2021,0.62,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
1409,HARD BULLET,18.99,2020,0.85,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1410,The Room 4: Old Sins,9,2021,0.99,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1411,Zombie Strike,0,2021,0.53,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1412,Seek Girl:Fog Ⅰ,21.65,2020,0.78,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1413,M.A.S.S. Builder,22,2019,0.87,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
1414,PGA TOUR 2K21,60.7,2020,0.9,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1415,Strategic Command: World War I,293,2019,0.93,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416,Secret of Mana,53.9,2018,0.9,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1417,WarPlan,68,2019,0.78,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1418,Godlike Burger,5.99,2022,0.74,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1419,Eastward,10,2021,0.81,1,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1420,NBA 2K21,149,2020,0.43,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1421,Blood of Steel,19.6,2020,0.68,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1422,Granado Espada,9.89,2017,0.61,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1423,WGT Golf,55.5,2020,0.69,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1424,The Forgotten City,10.75,2021,0.93,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1425,9 Monkeys of Shaolin,4.25,2020,0.86,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1426,Animal Revolt Battle Simulator,16.99,2022,0.95,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
1427,Everhood,9.99,2021,0.93,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1428,Sniper Ghost Warrior Contracts,49.2,2019,0.72,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
1429,Cyber Hook,6.5,2020,0.94,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1430,Mighty Party,231.5,2017,0.5,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431,Rick and Morty: Virtual Rick-ality,29,2017,0.63,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1432,Drug Dealer Simulator,37,2020,0.86,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1433,Aircraft Carrier Survival,33,2022,0.53,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
1434,Strategic Command WWII: War in Europe,293,2016,0.89,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1435,LAST CLOUDIA,0,2021,0.81,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
1436,DARIUSBURST Chronicle Saviours,97.5,2015,0.84,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0
1437,Firework,10,2021,0.98,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1438,Sands of Salzaar,5.25,2021,0.73,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1439,Atelier Ryza 2: Lost Legends & the Secret Fairy,129.8,2021,0.85,1,1,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1440,Heroes of the Three Kingdoms 7,7.5,2020,0.8,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1441,Olympic Games Tokyo 2020 – The Official Video Game™,63.9,2021,0.66,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0
1442,Goat Simulator,22.25,2014,0.93,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0
1443,Space Gladiators,14.5,2021,0.78,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1444,Tricky Towers,11,2016,0.9,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1445,Crysis® 3,21.9,2013,0.83,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1
1446,"Star Wars: Battlefront 2 (Classic, 2005)",10,2005,0.96,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1447,Business Tour - Board Game with Online Multiplayer,77,2017,0.63,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1448,Home Sweet Home : Survive,7.5,2021,0.65,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
1449,Five Nights at Freddy's 4,8.5,2015,0.94,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1450,FINAL FANTASY XII THE ZODIAC AGE,59.9,2018,0.9,1,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1451,Rock of Ages 2: Bigger & Boulder™,2.15,2017,0.81,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1452,Dragon Saga,0,2010,0.67,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1453,The Witcher: Enhanced Edition Director's Cut,7.5,2008,0.89,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1454,Steep™,110.6,2016,0.89,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0
1455,The Stronghold Collection,22,2009,0.98,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1456,Mini Metro,10,2015,0.96,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1457,MX vs ATV Legends,85.75,2022,0.54,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1458,Lost,21.4,2019,0.75,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
1459,Gerda: A Flame in Winter,29.9,2022,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1460,Mushroom Card RPG,17,2022,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1461,RAILROADS Online!,48,2021,0.73,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1462,Circle Empires Rivals,5.25,2020,0.89,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
1463,Age of Wonders: Planetfall,69.75,2019,0.85,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1464,Trine 2: Complete Story,10,2013,0.93,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
1465,Jotun: Valhalla Edition,10,2015,0.78,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1466,Assassin’s Creed® Liberation HD,23,2014,0.55,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1467,Chinese Parents,10,2018,0.9,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0
1468,Witch It,97.5,2020,0.89,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0
1469,WolfQuest: Anniversary Edition,23,2019,0.99,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0
1470,VALKYRIE CONNECT,0,2020,0.79,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
1471,Close Combat: The Bloody First,274,2019,0.5,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1472,Command & Conquer 3: Kane's Wrath,19.9,2009,0.88,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1473,Five Nights at Freddy's 2,8.5,2014,0.92,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1474,Mr. Prepper,47.5,2021,0.83,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
1475,Garden Simulator,17.99,2022,0.94,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1476,Kingdom Rush Frontiers - Tower Defense,9.99,2016,0.99,1,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0
1477,Battlefleet Gothic: Armada 2,21.8,2019,0.67,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1478,Sonic & SEGA All-Stars Racing,336.8,2010,0.94,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1479,Rising Storm 2: Vietnam,416.75,2017,0.91,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
1480,Panzer Corps 2,79,2020,0.95,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1481,FlatOut 2™,88.5,2006,0.97,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1482,Onigiri,94.8,2019,0.71,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0
1483,War Selection,0,2019,0.84,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1484,FINAL FANTASY IX,26.9,2016,0.94,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0
1485,PokerStars VR,0,2018,0.8,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1486,Gothic II: Gold Edition,169.5,2005,0.93,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1487,Requiem: Desiderium Mortis,0,2008,0.55,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1488,Insect Swarm,10,2022,0.89,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1489,"Warhammer 40,000: Inquisitor - Martyr",52.95,2018,0.71,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1490,Vampire: The Masquerade - Bloodhunt,0,2022,0.63,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
1491,Unheard,6.5,2019,0.97,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1492,Skullgirls 2nd Encore,69,2013,0.92,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1493,Gothic® 3,169.5,2006,0.8,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
1494,The Spirit and the Mouse,18.5,2022,0.98,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0
1495,Blade of Darkness,14.5,2021,0.81,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
